2.4048255576957	5.5200781102863	8.6537279129110	11.791534439014	14.930917708488	18.071063967911	21.211636629879	24.352471530749	27.493479132040	30.634606468432	33.775820213574	36.917098353664	40.058425764628	43.199791713177	46.341188371662
3.8317059702075	7.0155866698156	10.173468135063	13.323691936314	16.470630050878	19.615858510468	22.760084380593	25.903672087618	29.046828534917	32.189679910974	35.332307550084	38.474766234772	41.617094212815	44.759318997653	47.901460887185
5.1356223018407	8.4172441404001	11.619841172149	14.795951782351	17.959819494988	21.116997053022	24.270112313573	27.420573549985	30.569204495516	33.716519509223	36.862856511284	40.008446733478	43.153453778372	46.297996677237	49.442164110417
6.3801618959223	9.7610231299805	13.015200721698	16.223466160319	19.409415226435	22.582729593104	25.748166699295	28.908350780922	32.064852407098	35.218670738610	38.370472434757	41.520719670407	44.669743116617	47.817785691533	50.965029906205
7.5883424345039	11.064709488613	14.372536671618	17.615966049805	20.826932956962	24.019019524771	27.199087765981	30.371007667117	33.537137711819	36.699001128745	39.857627302181	43.013737723354	46.167853512924	49.320360686390	52.471551398458
8.7714838159614	12.338604197467	15.700174079712	18.980133875180	22.217799896561	25.430341154223	28.626618307291	31.811716724048	34.988781294559	38.159868561967	41.326383254047	44.489319123220	47.649399806697	50.807165203006	53.963026558378
9.9361095242205	13.589290170541	17.003819667816	20.320789213567	23.586084435581	26.820151983411	30.033722386570	33.233041762847	36.422019668259	39.603239416076	42.778481613200	45.949015998043	49.115773724764	52.279453903601	55.440592068853
11.086370019250	14.821268727013	18.287582832482	21.641541019848	24.934927887673	28.191188459483	31.422794192266	34.637089352070	37.838717382854	41.030773691586	44.215408505261	47.394165755571	50.568184679796	53.738325371963	56.905249991979
12.225092264009	16.037774190888	19.554536430997	22.945173131875	26.266814641177	29.545659670999	32.795800037341	36.025615063870	39.240447995178	42.443887743274	45.638444182199	48.825930381554	52.007691456687	55.184747939289	58.357889025270
13.354300477442	17.241220382489	20.807047789264	24.233885257751	27.583748963573	30.885378967697	34.154377923855	37.400099977157	40.628553718965	43.843801420337	47.048700737654	50.245326955305	53.435227157042	56.619580266508	59.799301630960
14.475500686592	18.433463666967	22.046985364698	25.509450554183	28.887375063530	32.211856199713	35.499909205374	38.761807017882	42.004190236672	45.231574103535	48.447151387269	51.653251668166	54.851619075963	58.043587928232	61.230197977293
15.589847884455	19.615966903967	23.275853726263	26.773322545510	30.179061178785	33.526364075589	36.833571341895	40.111823270954	43.368360947522	46.608132676275	49.834653510397	53.050498959135	56.257604715115	59.457456908388	62.651217388203
16.698249933848	20.789906360078	24.494885043881	28.026709949973	31.459960035318	34.829986990290	38.156377504682	41.451092307940	44.721943543191	47.974293531269	51.211967004101	54.437776928325	57.653844811907	60.861804682481	64.062937824850
17.801435153282	21.956244067836	25.705103053925	29.270630441875	32.731053310978	36.123657666449	39.469206825244	42.780439265447	46.065710911576	49.330780096444	52.579769064383	55.815719876306	59.040934037249	62.257189393732	65.465883797232
18.899997953174	23.115778347253	26.907368976182	30.505950163896	33.993184984782	37.408185128640	40.772827853502	44.100590565798	47.400347780543	50.678236946480	53.938666209127	57.184898598119	60.419409852130	63.644117508962	66.860533012260
19.994430629816	24.269180026209	28.102415231668	31.733413344375	35.247086785793	38.684276389290	42.067916998657	45.412189614733	48.726464116241	52.017241278882	55.289204146560	58.545828904385	61.789759895945	65.023050251042	68.247321996421
21.085146113065	25.417019006343	29.290870696313	32.953664885069	36.493397912446	39.952553490221	43.355073203852	46.715809435026	50.044606016843	53.348312331853	56.631875942813	59.898978728777	63.152428193380	66.394409038588	69.626650879870
22.172494618826	26.559784138025	30.473279946334	34.167267853840	37.732680522054	41.213567059135	44.634829753113	48.011962936066	51.355264650752	54.671919177580	57.967128833466	61.244774098170	64.507820402735	67.758580113887	70.998887489854
23.256776085110	27.697898350855	31.650118151857	35.374717217955	38.965432047654	42.467807213331	45.907663866365	49.301111338031	52.658883651520	55.988487220554	59.295369944287	62.583604180136	65.856308280515	69.115918502286	72.364370871494
24.338249623407	28.831730351301	32.821802761874	36.576450759000	40.192095100837	43.715712417956	47.174004568237	50.583671140024	53.955865282863	57.298403654373	60.616971127174	63.915825576156	67.198233500662	70.466751417355	73.723414330836
25.417140814073	29.961603791625	33.988702785235	37.772857844399	41.413065513893	44.957676748422	48.434239195206	51.860019928075	55.246575614639	58.602022073847	61.932273072883	65.241765993817	68.533910938821	71.811381203720	75.076308077036
26.493647416019	31.087804546030	35.151146244578	38.964286547595	42.628698930819	46.194055894389	49.688718818081	53.130501250404	56.531348896869	59.899666396779	63.241588828366	66.561727404252	69.863631510401	73.150087891995	76.423321526357
27.567943891262	32.210586549482	36.309426223459	40.151049480933	43.839316254392	47.425172161575	50.937762792622	54.395428736521	57.810491278428	61.191634217517	64.545206820694	67.875988770312	71.187664634292	74.483131426488	77.764705319372
28.640185030764	33.330176530766	37.463805817451	41.333428614194	45.045208182557	48.651318668240	52.181662603496	55.655089598543	59.084283986442	62.478199689659	65.843393469525	69.184808414623	72.506260380825	75.810753615439	79.100693093810
29.710508889811	34.446777884718	38.614522222081	42.511679285942	46.246639013232	49.872762889100	53.420685131038	56.909747624195	60.352986058851	63.759616016184	67.136395454469	70.488426083928	73.819651352023	77.133179844865	80.431503048250
30.779039186567	35.560573867035	39.761790134224	43.686033566677	47.443849856492	51.089749666360	54.655075443163	58.159645748730	61.616836704499	65.036117610356	68.424441691422	71.787064755951	75.128054333791	78.450620590087	81.757339326017
